Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Quality Score,RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,391,,,Cpd 391: 5294.7145,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5296.4216,1764.5666,1,,,20140424-306.d,21.673,,,3256,,,4,Negative,-3,-3,,5294.7145,,1763.8976,,80,21.219,,20.744,0.527,,,4,129,,0.04,300450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,392,,,Cpd 392: 5274.7289,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5276.1346,1317.9263,3,,,20140424-306.d,21.64,,,2353,,,11,Negative,-4,-6,,5274.7289,,1317.6737,,80,21.268,,20.861,0.386,,,1,130,0.014,0.05,314075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,393,,,Cpd 393: 5235.7775,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5238.3195,1744.9189,6,,,20140424-306.d,22.021,,,42296,,,46,Negative,-3,-8,,5235.7775,,1744.2507,,100,21.323,,20.645,0.492,,,3,131,0.0054,2.01,13754530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,394,,,Cpd 394: 5256.7773,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5259.8282,1313.9367,1,,,20140424-306.d,21.723,,,2676,,,7,Negative,-4,-4,,5256.7773,,1313.1871,,80,21.331,,20.993,0.39,,,3,131,,0.04,298978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,395,,,Cpd 395: 5236.7910,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5238.1025,580.9678,1,,,20140424-306.d,21.657,,,4443,,,4,Negative,-9,-9,,5236.791,,580.8584,,86.8,21.341,,21.192,0.267,,,3,131,,0.03,213673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,396,,,Cpd 396: 5257.7571,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5260.0502,1752.2468,1,,,20140424-306.d,21.889,,,10200,,,6,Negative,-3,-3,,5257.7571,,1751.5784,,100,21.359,,20.744,0.517,,,1,132,,0.19,1327467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,397,,,Cpd 397: 5279.7471,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5280.8211,1759.5763,1,,,20140424-306.d,21.806,,,3570,,,3,Negative,-3,-3,,5279.7471,,1758.9084,,82.3,21.414,,20.927,0.442,,,1,133,,0.04,250076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,398,,,Cpd 398: 5552.8220,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5555.3825,1850.6005,2,,,20140424-306.d,21.872,,,4236,,,14,Negative,-3,-4,,5552.822,,1849.9324,,100,21.506,,21.076,0.371,,,1,134,0.0042,0.1,670383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,399,,,Cpd 399: 5513.8195,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5515.7854,1837.2642,3,,,20140424-306.d,21.922,,,3448,,,14,Negative,-3,-5,,5513.8195,,1836.9305,,80,21.572,,21.358,0.287,,,1,135,0.0157,0.06,426254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,400,,,Cpd 400: 5259.7655,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5260.6961,1752.5767,1,,,20140424-306.d,22.552,,,1435,,,3,Negative,-3,-3,,5259.7655,,1752.2479,,80,22.336,,22.154,0.248,,,2,136,,0.01,59069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,401,,,Cpd 401: 5236.7777,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5239.0979,1744.9163,2,,,20140424-306.d,22.867,,,3692,,,12,Negative,-3,-4,,5236.7777,,1744.5848,,100,22.34,,22.021,0.381,,,2,136,0.0088,0.07,469748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
